caption_pos,caption_neg,relation,shape1,color1,shape2,color2,image
The blue cylinder is right the brown sphere,The brown sphere is right the blue cylinder,right,cylinder,blue,sphere,brown,000832.png
The blue cylinder is right the brown sphere,The brown sphere is right the blue cylinder,right,cylinder,blue,sphere,brown,000833.png
The blue cylinder is right the cyan sphere,The cyan sphere is right the blue cylinder,right,cylinder,blue,sphere,cyan,000835.png
The blue cylinder is right the cyan sphere,The cyan sphere is right the blue cylinder,right,cylinder,blue,sphere,cyan,000836.png
The blue cylinder is right the gray sphere,The gray sphere is right the blue cylinder,right,cylinder,blue,sphere,gray,000838.png
The blue cylinder is right the gray sphere,The gray sphere is right the blue cylinder,right,cylinder,blue,sphere,gray,000839.png
The blue cylinder is right the green sphere,The green sphere is right the blue cylinder,right,cylinder,blue,sphere,green,000840.png
The blue cylinder is right the green sphere,The green sphere is right the blue cylinder,right,cylinder,blue,sphere,green,000842.png
The blue cylinder is right the purple sphere,The purple sphere is right the blue cylinder,right,cylinder,blue,sphere,purple,000843.png
The blue cylinder is right the purple sphere,The purple sphere is right the blue cylinder,right,cylinder,blue,sphere,purple,000845.png
The blue cylinder is right the red sphere,The red sphere is right the blue cylinder,right,cylinder,blue,sphere,red,000846.png
The blue cylinder is right the red sphere,The red sphere is right the blue cylinder,right,cylinder,blue,sphere,red,000847.png
The blue cylinder is right the yellow sphere,The yellow sphere is right the blue cylinder,right,cylinder,blue,sphere,yellow,000849.png
The blue cylinder is right the yellow sphere,The yellow sphere is right the blue cylinder,right,cylinder,blue,sphere,yellow,000851.png
The brown cylinder is right the blue sphere,The blue sphere is right the brown cylinder,right,cylinder,brown,sphere,blue,000852.png
The brown cylinder is right the blue sphere,The blue sphere is right the brown cylinder,right,cylinder,brown,sphere,blue,000854.png
The brown cylinder is right the brown sphere,The brown sphere is right the brown cylinder,right,cylinder,brown,sphere,brown,000855.png
The brown cylinder is right the brown sphere,The brown sphere is right the brown cylinder,right,cylinder,brown,sphere,brown,000857.png
The brown cylinder is right the cyan sphere,The cyan sphere is right the brown cylinder,right,cylinder,brown,sphere,cyan,000858.png
The brown cylinder is right the cyan sphere,The cyan sphere is right the brown cylinder,right,cylinder,brown,sphere,cyan,000859.png
The brown cylinder is right the gray sphere,The gray sphere is right the brown cylinder,right,cylinder,brown,sphere,gray,000861.png
The brown cylinder is right the gray sphere,The gray sphere is right the brown cylinder,right,cylinder,brown,sphere,gray,000863.png
The brown cylinder is right the green sphere,The green sphere is right the brown cylinder,right,cylinder,brown,sphere,green,000865.png
The brown cylinder is right the green sphere,The green sphere is right the brown cylinder,right,cylinder,brown,sphere,green,000866.png
The brown cylinder is right the purple sphere,The purple sphere is right the brown cylinder,right,cylinder,brown,sphere,purple,000867.png
The brown cylinder is right the purple sphere,The purple sphere is right the brown cylinder,right,cylinder,brown,sphere,purple,000869.png
The brown cylinder is right the red sphere,The red sphere is right the brown cylinder,right,cylinder,brown,sphere,red,000870.png
The brown cylinder is right the red sphere,The red sphere is right the brown cylinder,right,cylinder,brown,sphere,red,000871.png
The brown cylinder is right the yellow sphere,The yellow sphere is right the brown cylinder,right,cylinder,brown,sphere,yellow,000874.png
The brown cylinder is right the yellow sphere,The yellow sphere is right the brown cylinder,right,cylinder,brown,sphere,yellow,000875.png
The cyan cylinder is right the blue sphere,The blue sphere is right the cyan cylinder,right,cylinder,cyan,sphere,blue,000876.png
The cyan cylinder is right the blue sphere,The blue sphere is right the cyan cylinder,right,cylinder,cyan,sphere,blue,000877.png
The cyan cylinder is right the brown sphere,The brown sphere is right the cyan cylinder,right,cylinder,cyan,sphere,brown,000879.png
The cyan cylinder is right the brown sphere,The brown sphere is right the cyan cylinder,right,cylinder,cyan,sphere,brown,000881.png
The cyan cylinder is right the cyan sphere,The cyan sphere is right the cyan cylinder,right,cylinder,cyan,sphere,cyan,000882.png
The cyan cylinder is right the cyan sphere,The cyan sphere is right the cyan cylinder,right,cylinder,cyan,sphere,cyan,000884.png
The cyan cylinder is right the gray sphere,The gray sphere is right the cyan cylinder,right,cylinder,cyan,sphere,gray,000886.png
The cyan cylinder is right the gray sphere,The gray sphere is right the cyan cylinder,right,cylinder,cyan,sphere,gray,000887.png
The cyan cylinder is right the green sphere,The green sphere is right the cyan cylinder,right,cylinder,cyan,sphere,green,000888.png
The cyan cylinder is right the green sphere,The green sphere is right the cyan cylinder,right,cylinder,cyan,sphere,green,000889.png
The cyan cylinder is right the purple sphere,The purple sphere is right the cyan cylinder,right,cylinder,cyan,sphere,purple,000892.png
The cyan cylinder is right the purple sphere,The purple sphere is right the cyan cylinder,right,cylinder,cyan,sphere,purple,000893.png
The cyan cylinder is right the red sphere,The red sphere is right the cyan cylinder,right,cylinder,cyan,sphere,red,000895.png
The cyan cylinder is right the red sphere,The red sphere is right the cyan cylinder,right,cylinder,cyan,sphere,red,000896.png
The cyan cylinder is right the yellow sphere,The yellow sphere is right the cyan cylinder,right,cylinder,cyan,sphere,yellow,000897.png
The cyan cylinder is right the yellow sphere,The yellow sphere is right the cyan cylinder,right,cylinder,cyan,sphere,yellow,000899.png
The gray cylinder is right the blue sphere,The blue sphere is right the gray cylinder,right,cylinder,gray,sphere,blue,000900.png
The gray cylinder is right the blue sphere,The blue sphere is right the gray cylinder,right,cylinder,gray,sphere,blue,000902.png
The gray cylinder is right the brown sphere,The brown sphere is right the gray cylinder,right,cylinder,gray,sphere,brown,000903.png
The gray cylinder is right the brown sphere,The brown sphere is right the gray cylinder,right,cylinder,gray,sphere,brown,000905.png
The gray cylinder is right the cyan sphere,The cyan sphere is right the gray cylinder,right,cylinder,gray,sphere,cyan,000907.png
The gray cylinder is right the cyan sphere,The cyan sphere is right the gray cylinder,right,cylinder,gray,sphere,cyan,000908.png
The gray cylinder is right the gray sphere,The gray sphere is right the gray cylinder,right,cylinder,gray,sphere,gray,000910.png
The gray cylinder is right the gray sphere,The gray sphere is right the gray cylinder,right,cylinder,gray,sphere,gray,000911.png
The gray cylinder is right the green sphere,The green sphere is right the gray cylinder,right,cylinder,gray,sphere,green,000913.png
The gray cylinder is right the green sphere,The green sphere is right the gray cylinder,right,cylinder,gray,sphere,green,000914.png
The gray cylinder is right the purple sphere,The purple sphere is right the gray cylinder,right,cylinder,gray,sphere,purple,000915.png
The gray cylinder is right the purple sphere,The purple sphere is right the gray cylinder,right,cylinder,gray,sphere,purple,000917.png
The gray cylinder is right the red sphere,The red sphere is right the gray cylinder,right,cylinder,gray,sphere,red,000918.png
The gray cylinder is right the red sphere,The red sphere is right the gray cylinder,right,cylinder,gray,sphere,red,000920.png
The gray cylinder is right the yellow sphere,The yellow sphere is right the gray cylinder,right,cylinder,gray,sphere,yellow,000921.png
The gray cylinder is right the yellow sphere,The yellow sphere is right the gray cylinder,right,cylinder,gray,sphere,yellow,000923.png
The green cylinder is right the blue sphere,The blue sphere is right the green cylinder,right,cylinder,green,sphere,blue,000924.png
The green cylinder is right the blue sphere,The blue sphere is right the green cylinder,right,cylinder,green,sphere,blue,000926.png
The green cylinder is right the brown sphere,The brown sphere is right the green cylinder,right,cylinder,green,sphere,brown,000927.png
The green cylinder is right the brown sphere,The brown sphere is right the green cylinder,right,cylinder,green,sphere,brown,000928.png
The green cylinder is right the cyan sphere,The cyan sphere is right the green cylinder,right,cylinder,green,sphere,cyan,000930.png
The green cylinder is right the cyan sphere,The cyan sphere is right the green cylinder,right,cylinder,green,sphere,cyan,000932.png
The green cylinder is right the gray sphere,The gray sphere is right the green cylinder,right,cylinder,green,sphere,gray,000933.png
The green cylinder is right the gray sphere,The gray sphere is right the green cylinder,right,cylinder,green,sphere,gray,000935.png
The green cylinder is right the green sphere,The green sphere is right the green cylinder,right,cylinder,green,sphere,green,000936.png
The green cylinder is right the green sphere,The green sphere is right the green cylinder,right,cylinder,green,sphere,green,000938.png
The green cylinder is right the purple sphere,The purple sphere is right the green cylinder,right,cylinder,green,sphere,purple,000939.png
The green cylinder is right the purple sphere,The purple sphere is right the green cylinder,right,cylinder,green,sphere,purple,000941.png
The green cylinder is right the red sphere,The red sphere is right the green cylinder,right,cylinder,green,sphere,red,000942.png
The green cylinder is right the red sphere,The red sphere is right the green cylinder,right,cylinder,green,sphere,red,000944.png
The green cylinder is right the yellow sphere,The yellow sphere is right the green cylinder,right,cylinder,green,sphere,yellow,000946.png
The green cylinder is right the yellow sphere,The yellow sphere is right the green cylinder,right,cylinder,green,sphere,yellow,000947.png
The purple cylinder is right the blue sphere,The blue sphere is right the purple cylinder,right,cylinder,purple,sphere,blue,000949.png
The purple cylinder is right the blue sphere,The blue sphere is right the purple cylinder,right,cylinder,purple,sphere,blue,000950.png
